TIME;IPSRC;IPDST;FLAGS;SEQ;ACK;WIN;OPTIONS;LENGTH
11:42:06.705888;190-0-175-100.gba.solunet.com.ar.suucp;184.107.43.74.http:;[S],;1050722571:1050722691,;Vide;512,;Vide;120:
11:42:06.705901;190-0-175-100.gba.solunet.com.ar.4032;184.107.43.74.http:;[S],;606257608:606257728,;Vide;512,;Vide;120:
11:42:06.705922;190-0-175-100.gba.solunet.com.ar.4033;184.107.43.74.http:;[S],;337116089:337116209,;Vide;512,;Vide;120:
11:42:06.705939;190-0-175-100.gba.solunet.com.ar.4034;184.107.43.74.http:;[S],;1942939929:1942940049,;Vide;512,;Vide;120:
11:42:06.705954;190-0-175-100.gba.solunet.com.ar.4035;184.107.43.74.http:;[S],;973868421:973868541,;Vide;512,;Vide;120:
11:42:06.705970;190-0-175-100.gba.solunet.com.ar.4036;184.107.43.74.http:;[S],;943891925:943892045,;Vide;512,;Vide;120:
11:42:06.705985;190-0-175-100.gba.solunet.com.ar.4037;184.107.43.74.http:;[S],;1728803842:1728803962,;Vide;512,;Vide;120:
11:42:06.706001;190-0-175-100.gba.solunet.com.ar.4038;184.107.43.74.http:;[S],;1138258361:1138258481,;Vide;512,;Vide;120:
11:42:06.706017;190-0-175-100.gba.solunet.com.ar.4039;184.107.43.74.http:;[S],;1606592727:1606592847,;Vide;512,;Vide;120:
11:42:06.706032;190-0-175-100.gba.solunet.com.ar.4040;184.107.43.74.http:;[S],;928136098:928136218,;Vide;512,;Vide;120:
11:42:06.706048;190-0-175-100.gba.solunet.com.ar.4041;184.107.43.74.http:;[S],;677255015:677255135,;Vide;512,;Vide;120:
11:42:06.706064;190-0-175-100.gba.solunet.com.ar.4042;184.107.43.74.http:;[S],;878909943:878910063,;Vide;512,;Vide;120:
11:42:06.706080;190-0-175-100.gba.solunet.com.ar.4043;184.107.43.74.http:;[S],;1914252098:1914252218,;Vide;512,;Vide;120:
11:42:06.706095;190-0-175-100.gba.solunet.com.ar.4044;184.107.43.74.http:;[S],;415272686:415272806,;Vide;512,;Vide;120:
11:42:06.706111;190-0-175-100.gba.solunet.com.ar.4045;184.107.43.74.http:;[S],;1264784243:1264784363,;Vide;512,;Vide;120:
11:42:06.706127;190-0-175-100.gba.solunet.com.ar.4046;184.107.43.74.http:;[S],;50552635:50552755,;Vide;512,;Vide;120:
11:42:06.706142;190-0-175-100.gba.solunet.com.ar.4047;184.107.43.74.http:;[S],;2111885128:2111885248,;Vide;512,;Vide;120:
11:42:06.706158;190-0-175-100.gba.solunet.com.ar.4048;184.107.43.74.http:;[S],;1300480815:1300480935,;Vide;512,;Vide;120:
11:42:06.706171;190-0-175-100.gba.solunet.com.ar.4049;184.107.43.74.http:;[S],;541929779:541929899,;Vide;512,;Vide;120:
11:42:06.706184;190-0-175-100.gba.solunet.com.ar.4050;184.107.43.74.http:;[S],;1915500352:1915500472,;Vide;512,;Vide;120:
11:42:06.706197;190-0-175-100.gba.solunet.com.ar.4051;184.107.43.74.http:;[S],;448112539:448112659,;Vide;512,;Vide;120:
11:42:06.706210;190-0-175-100.gba.solunet.com.ar.4052;184.107.43.74.http:;[S],;864459098:864459218,;Vide;512,;Vide;120:
11:42:06.706223;190-0-175-100.gba.solunet.com.ar.4053;184.107.43.74.http:;[S],;1074723781:1074723901,;Vide;512,;Vide;120:
11:42:06.706236;190-0-175-100.gba.solunet.com.ar.4054;184.107.43.74.http:;[S],;1784609365:1784609485,;Vide;512,;Vide;120:
11:42:06.706249;190-0-175-100.gba.solunet.com.ar.4055;184.107.43.74.http:;[S],;614505618:614505738,;Vide;512,;Vide;120:
11:42:06.706263;190-0-175-100.gba.solunet.com.ar.4056;184.107.43.74.http:;[S],;847737223:847737343,;Vide;512,;Vide;120:
11:42:06.706276;190-0-175-100.gba.solunet.com.ar.4057;184.107.43.74.http:;[S],;229554807:229554927,;Vide;512,;Vide;120:
11:42:06.706289;190-0-175-100.gba.solunet.com.ar.4058;184.107.43.74.http:;[S],;161842976:161843096,;Vide;512,;Vide;120:
11:42:06.706302;190-0-175-100.gba.solunet.com.ar.4059;184.107.43.74.http:;[S],;708337510:708337630,;Vide;512,;Vide;120:
11:42:06.706315;190-0-175-100.gba.solunet.com.ar.4060;184.107.43.74.http:;[S],;1506551500:1506551620,;Vide;512,;Vide;120:
11:42:06.706328;190-0-175-100.gba.solunet.com.ar.4061;184.107.43.74.http:;[S],;521915979:521916099,;Vide;512,;Vide;120:
11:42:06.706341;190-0-175-100.gba.solunet.com.ar.4062;184.107.43.74.http:;[S],;952637166:952637286,;Vide;512,;Vide;120:
11:42:06.706354;190-0-175-100.gba.solunet.com.ar.4063;184.107.43.74.http:;[S],;1257489022:1257489142,;Vide;512,;Vide;120:
11:42:06.706367;190-0-175-100.gba.solunet.com.ar.4064;184.107.43.74.http:;[S],;1773587635:1773587755,;Vide;512,;Vide;120:
11:42:06.706380;190-0-175-100.gba.solunet.com.ar.4065;184.107.43.74.http:;[S],;148905638:148905758,;Vide;512,;Vide;120:
11:42:06.706393;190-0-175-100.gba.solunet.com.ar.4066;184.107.43.74.http:;[S],;1652278750:1652278870,;Vide;512,;Vide;120:
11:42:06.706406;190-0-175-100.gba.solunet.com.ar.4067;184.107.43.74.http:;[S],;785147951:785148071,;Vide;512,;Vide;120:
11:42:06.706419;190-0-175-100.gba.solunet.com.ar.4068;184.107.43.74.http:;[S],;1423800732:1423800852,;Vide;512,;Vide;120:
11:42:06.706432;190-0-175-100.gba.solunet.com.ar.4069;184.107.43.74.http:;[S],;411528158:411528278,;Vide;512,;Vide;120:
11:42:06.706445;190-0-175-100.gba.solunet.com.ar.4070;184.107.43.74.http:;[S],;1502406604:1502406724,;Vide;512,;Vide;120:
11:42:06.706458;190-0-175-100.gba.solunet.com.ar.4071;184.107.43.74.http:;[S],;1329604872:1329604992,;Vide;512,;Vide;120:
11:42:06.706471;190-0-175-100.gba.solunet.com.ar.4072;184.107.43.74.http:;[S],;570377979:570378099,;Vide;512,;Vide;120:
11:42:06.706484;190-0-175-100.gba.solunet.com.ar.4073;184.107.43.74.http:;[S],;103635867:103635987,;Vide;512,;Vide;120:
11:42:06.706498;190-0-175-100.gba.solunet.com.ar.4074;184.107.43.74.http:;[S],;1843630634:1843630754,;Vide;512,;Vide;120:
11:42:06.706511;190-0-175-100.gba.solunet.com.ar.4075;184.107.43.74.http:;[S],;1910667671:1910667791,;Vide;512,;Vide;120:
11:42:06.706524;190-0-175-100.gba.solunet.com.ar.4076;184.107.43.74.http:;[S],;1569531221:1569531341,;Vide;512,;Vide;120:
11:42:06.706537;190-0-175-100.gba.solunet.com.ar.4077;184.107.43.74.http:;[S],;870773918:870774038,;Vide;512,;Vide;120:
11:42:06.706549;190-0-175-100.gba.solunet.com.ar.4078;184.107.43.74.http:;[S],;1926280892:1926281012,;Vide;512,;Vide;120:
11:42:06.706563;190-0-175-100.gba.solunet.com.ar.4079;184.107.43.74.http:;[S],;1741565660:1741565780,;Vide;512,;Vide;120:
11:42:06.706575;190-0-175-100.gba.solunet.com.ar.4080;184.107.43.74.http:;[S],;858558003:858558123,;Vide;512,;Vide;120:
11:42:06.706588;190-0-175-100.gba.solunet.com.ar.4081;184.107.43.74.http:;[S],;1192758273:1192758393,;Vide;512,;Vide;120:
11:42:06.706601;190-0-175-100.gba.solunet.com.ar.4082;184.107.43.74.http:;[S],;1044795362:1044795482,;Vide;512,;Vide;120:
11:42:06.706615;190-0-175-100.gba.solunet.com.ar.4083;184.107.43.74.http:;[S],;1279128367:1279128487,;Vide;512,;Vide;120:
11:42:06.706628;190-0-175-100.gba.solunet.com.ar.4084;184.107.43.74.http:;[S],;822997423:822997543,;Vide;512,;Vide;120:
11:42:06.706641;190-0-175-100.gba.solunet.com.ar.4085;184.107.43.74.http:;[S],;1461011895:1461012015,;Vide;512,;Vide;120:
11:42:06.706661;190-0-175-100.gba.solunet.com.ar.4086;184.107.43.74.http:;[S],;1660193753:1660193873,;Vide;512,;Vide;120:
11:42:06.706677;190-0-175-100.gba.solunet.com.ar.4087;184.107.43.74.http:;[S],;120796572:120796692,;Vide;512,;Vide;120:
11:42:06.706692;190-0-175-100.gba.solunet.com.ar.4088;184.107.43.74.http:;[S],;1367342456:1367342576,;Vide;512,;Vide;120:
11:42:06.706708;190-0-175-100.gba.solunet.com.ar.4089;184.107.43.74.http:;[S],;1266707084:1266707204,;Vide;512,;Vide;120:
11:42:06.706724;190-0-175-100.gba.solunet.com.ar.4090;184.107.43.74.http:;[S],;527227967:527228087,;Vide;512,;Vide;120:
11:42:06.706739;190-0-175-100.gba.solunet.com.ar.4091;184.107.43.74.http:;[S],;655456605:655456725,;Vide;512,;Vide;120:
11:42:06.706755;190-0-175-100.gba.solunet.com.ar.4092;184.107.43.74.http:;[S],;25825331:25825451,;Vide;512,;Vide;120:
11:42:06.706770;190-0-175-100.gba.solunet.com.ar.4093;184.107.43.74.http:;[S],;1738454958:1738455078,;Vide;512,;Vide;120:
11:42:06.706786;190-0-175-100.gba.solunet.com.ar.sysrqd;184.107.43.74.http:;[S],;608383564:608383684,;Vide;512,;Vide;120:
11:42:06.706802;190-0-175-100.gba.solunet.com.ar.4095;184.107.43.74.http:;[S],;556682433:556682553,;Vide;512,;Vide;120:
11:42:06.706817;190-0-175-100.gba.solunet.com.ar.4096;184.107.43.74.http:;[S],;1732257203:1732257323,;Vide;512,;Vide;120:
11:42:06.706833;190-0-175-100.gba.solunet.com.ar.4097;184.107.43.74.http:;[S],;1492419328:1492419448,;Vide;512,;Vide;120:
11:42:06.706848;190-0-175-100.gba.solunet.com.ar.4098;184.107.43.74.http:;[S],;622316759:622316879,;Vide;512,;Vide;120:
11:42:06.706864;190-0-175-100.gba.solunet.com.ar.4099;184.107.43.74.http:;[S],;545750228:545750348,;Vide;512,;Vide;120:
11:42:06.706879;190-0-175-100.gba.solunet.com.ar.4100;184.107.43.74.http:;[S],;1674247893:1674248013,;Vide;512,;Vide;120:
11:42:06.706895;190-0-175-100.gba.solunet.com.ar.4101;184.107.43.74.http:;[S],;1215249062:1215249182,;Vide;512,;Vide;120:
11:42:06.706910;190-0-175-100.gba.solunet.com.ar.4102;184.107.43.74.http:;[S],;498358608:498358728,;Vide;512,;Vide;120:
11:42:06.706924;190-0-175-100.gba.solunet.com.ar.4103;184.107.43.74.http:;[S],;93954509:93954629,;Vide;512,;Vide;120:
11:42:06.706937;190-0-175-100.gba.solunet.com.ar.4104;184.107.43.74.http:;[S],;105672632:105672752,;Vide;512,;Vide;120:
11:42:06.706950;190-0-175-100.gba.solunet.com.ar.4105;184.107.43.74.http:;[S],;229659965:229660085,;Vide;512,;Vide;120:
11:42:06.706963;190-0-175-100.gba.solunet.com.ar.4106;184.107.43.74.http:;[S],;229100530:229100650,;Vide;512,;Vide;120:
11:42:06.706976;190-0-175-100.gba.solunet.com.ar.4107;184.107.43.74.http:;[S],;1673525548:1673525668,;Vide;512,;Vide;120:
11:42:06.706989;190-0-175-100.gba.solunet.com.ar.4108;184.107.43.74.http:;[S],;1138741643:1138741763,;Vide;512,;Vide;120:
11:42:06.707003;190-0-175-100.gba.solunet.com.ar.4109;184.107.43.74.http:;[S],;551029705:551029825,;Vide;512,;Vide;120:
11:42:06.707016;190-0-175-100.gba.solunet.com.ar.4110;184.107.43.74.http:;[S],;1651955396:1651955516,;Vide;512,;Vide;120:
11:42:06.707029;190-0-175-100.gba.solunet.com.ar.4111;184.107.43.74.http:;[S],;1005109423:1005109543,;Vide;512,;Vide;120:
11:42:06.707042;190-0-175-100.gba.solunet.com.ar.4112;184.107.43.74.http:;[S],;1950733708:1950733828,;Vide;512,;Vide;120:
11:42:06.707055;190-0-175-100.gba.solunet.com.ar.4113;184.107.43.74.http:;[S],;1238656316:1238656436,;Vide;512,;Vide;120:
11:42:06.707068;190-0-175-100.gba.solunet.com.ar.4114;184.107.43.74.http:;[S],;148005615:148005735,;Vide;512,;Vide;120:
11:42:06.707081;190-0-175-100.gba.solunet.com.ar.4115;184.107.43.74.http:;[S],;1649262676:1649262796,;Vide;512,;Vide;120:
11:42:06.707094;190-0-175-100.gba.solunet.com.ar.4116;184.107.43.74.http:;[S],;760988452:760988572,;Vide;512,;Vide;120:
11:42:06.707107;190-0-175-100.gba.solunet.com.ar.4117;184.107.43.74.http:;[S],;1290860343:1290860463,;Vide;512,;Vide;120:
11:42:06.707120;190-0-175-100.gba.solunet.com.ar.4118;184.107.43.74.http:;[S],;1212191274:1212191394,;Vide;512,;Vide;120:
11:42:06.707134;190-0-175-100.gba.solunet.com.ar.4119;184.107.43.74.http:;[S],;1892323701:1892323821,;Vide;512,;Vide;120:
11:42:06.707147;190-0-175-100.gba.solunet.com.ar.4120;184.107.43.74.http:;[S],;302997412:302997532,;Vide;512,;Vide;120:
11:42:06.707160;190-0-175-100.gba.solunet.com.ar.4121;184.107.43.74.http:;[S],;1266407670:1266407790,;Vide;512,;Vide;120:
11:42:06.707173;190-0-175-100.gba.solunet.com.ar.4122;184.107.43.74.http:;[S],;1143043784:1143043904,;Vide;512,;Vide;120:
11:42:06.707186;190-0-175-100.gba.solunet.com.ar.4123;184.107.43.74.http:;[S],;2106214734:2106214854,;Vide;512,;Vide;120:
11:42:06.707199;190-0-175-100.gba.solunet.com.ar.4124;184.107.43.74.http:;[S],;1599408182:1599408302,;Vide;512,;Vide;120:
11:42:06.707212;190-0-175-100.gba.solunet.com.ar.4125;184.107.43.74.http:;[S],;231007691:231007811,;Vide;512,;Vide;120:
11:42:06.707225;190-0-175-100.gba.solunet.com.ar.4126;184.107.43.74.http:;[S],;705179344:705179464,;Vide;512,;Vide;120:
11:42:06.707238;190-0-175-100.gba.solunet.com.ar.4127;184.107.43.74.http:;[S],;459213048:459213168,;Vide;512,;Vide;120:
11:42:06.707251;190-0-175-100.gba.solunet.com.ar.4128;184.107.43.74.http:;[S],;985528132:985528252,;Vide;512,;Vide;120:
11:42:06.707265;190-0-175-100.gba.solunet.com.ar.4129;184.107.43.74.http:;[S],;758957706:758957826,;Vide;512,;Vide;120:
11:42:06.707278;190-0-175-100.gba.solunet.com.ar.4130;184.107.43.74.http:;[S],;325252000:325252120,;Vide;512,;Vide;120:
11:42:06.707291;190-0-175-100.gba.solunet.com.ar.4131;184.107.43.74.http:;[S],;1358658907:1358659027,;Vide;512,;Vide;120:
11:42:06.707304;190-0-175-100.gba.solunet.com.ar.4132;184.107.43.74.http:;[S],;779460194:779460314,;Vide;512,;Vide;120:
11:42:06.707317;190-0-175-100.gba.solunet.com.ar.4133;184.107.43.74.http:;[S],;1233498116:1233498236,;Vide;512,;Vide;120:
11:42:06.707330;190-0-175-100.gba.solunet.com.ar.4134;184.107.43.74.http:;[S],;667243534:667243654,;Vide;512,;Vide;120:
11:42:06.707343;190-0-175-100.gba.solunet.com.ar.4135;184.107.43.74.http:;[S],;1333852730:1333852850,;Vide;512,;Vide;120:
11:42:06.707356;190-0-175-100.gba.solunet.com.ar.4136;184.107.43.74.http:;[S],;1315502019:1315502139,;Vide;512,;Vide;120:
11:42:06.707369;190-0-175-100.gba.solunet.com.ar.4137;184.107.43.74.http:;[S],;841291933:841292053,;Vide;512,;Vide;120:
11:42:06.707382;190-0-175-100.gba.solunet.com.ar.4138;184.107.43.74.http:;[S],;1584748019:1584748139,;Vide;512,;Vide;120:
11:42:06.707402;190-0-175-100.gba.solunet.com.ar.4139;184.107.43.74.http:;[S],;389644624:389644744,;Vide;512,;Vide;120:
11:42:06.707415;190-0-175-100.gba.solunet.com.ar.4140;184.107.43.74.http:;[S],;2101978751:2101978871,;Vide;512,;Vide;120:
11:42:06.707428;190-0-175-100.gba.solunet.com.ar.4141;184.107.43.74.http:;[S],;1931254851:1931254971,;Vide;512,;Vide;120:
11:42:06.707441;190-0-175-100.gba.solunet.com.ar.4142;184.107.43.74.http:;[S],;882582348:882582468,;Vide;512,;Vide;120:
11:42:06.707454;190-0-175-100.gba.solunet.com.ar.4143;184.107.43.74.http:;[S],;906694950:906695070,;Vide;512,;Vide;120:
11:42:06.707467;190-0-175-100.gba.solunet.com.ar.4144;184.107.43.74.http:;[S],;1094765325:1094765445,;Vide;512,;Vide;120:
11:42:06.707481;190-0-175-100.gba.solunet.com.ar.4145;184.107.43.74.http:;[S],;1594799088:1594799208,;Vide;512,;Vide;120:
11:42:06.707494;190-0-175-100.gba.solunet.com.ar.4146;184.107.43.74.http:;[S],;1908575267:1908575387,;Vide;512,;Vide;120:
11:42:06.707507;190-0-175-100.gba.solunet.com.ar.4147;184.107.43.74.http:;[S],;649598667:649598787,;Vide;512,;Vide;120:
11:42:06.707520;190-0-175-100.gba.solunet.com.ar.4148;184.107.43.74.http:;[S],;1256213279:1256213399,;Vide;512,;Vide;120:
11:42:06.707533;190-0-175-100.gba.solunet.com.ar.4149;184.107.43.74.http:;[S],;645643080:645643200,;Vide;512,;Vide;120:
11:42:06.707546;190-0-175-100.gba.solunet.com.ar.4150;184.107.43.74.http:;[S],;710211771:710211891,;Vide;512,;Vide;120:
11:42:06.707559;190-0-175-100.gba.solunet.com.ar.4151;184.107.43.74.http:;[S],;1752916765:1752916885,;Vide;512,;Vide;120:
11:42:06.707572;190-0-175-100.gba.solunet.com.ar.4152;184.107.43.74.http:;[S],;745198436:745198556,;Vide;512,;Vide;120:
11:42:06.707585;190-0-175-100.gba.solunet.com.ar.4153;184.107.43.74.http:;[S],;977584215:977584335,;Vide;512,;Vide;120:
11:42:06.707598;190-0-175-100.gba.solunet.com.ar.4154;184.107.43.74.http:;[S],;261321542:261321662,;Vide;512,;Vide;120:
11:42:06.707611;190-0-175-100.gba.solunet.com.ar.4155;184.107.43.74.http:;[S],;195818599:195818719,;Vide;512,;Vide;120:
11:42:06.707624;190-0-175-100.gba.solunet.com.ar.4156;184.107.43.74.http:;[S],;1012083076:1012083196,;Vide;512,;Vide;120:
11:42:06.707637;190-0-175-100.gba.solunet.com.ar.4157;184.107.43.74.http:;[S],;1267810671:1267810791,;Vide;512,;Vide;120:
11:42:06.707650;190-0-175-100.gba.solunet.com.ar.4158;184.107.43.74.http:;[S],;1422214432:1422214552,;Vide;512,;Vide;120:
11:42:06.707663;190-0-175-100.gba.solunet.com.ar.4159;184.107.43.74.http:;[S],;313338843:313338963,;Vide;512,;Vide;120:
11:42:06.707677;190-0-175-100.gba.solunet.com.ar.4160;184.107.43.74.http:;[S],;847625259:847625379,;Vide;512,;Vide;120:
11:42:06.707689;190-0-175-100.gba.solunet.com.ar.4161;184.107.43.74.http:;[S],;1202842031:1202842151,;Vide;512,;Vide;120:
11:42:06.707702;190-0-175-100.gba.solunet.com.ar.4162;184.107.43.74.http:;[S],;590164420:590164540,;Vide;512,;Vide;120:
11:42:06.707716;190-0-175-100.gba.solunet.com.ar.4163;184.107.43.74.http:;[S],;1936536268:1936536388,;Vide;512,;Vide;120:
11:42:06.707729;190-0-175-100.gba.solunet.com.ar.4164;184.107.43.74.http:;[S],;33004746:33004866,;Vide;512,;Vide;120:
11:42:06.707742;190-0-175-100.gba.solunet.com.ar.4165;184.107.43.74.http:;[S],;1989264333:1989264453,;Vide;512,;Vide;120:
11:42:06.707755;190-0-175-100.gba.solunet.com.ar.4166;184.107.43.74.http:;[S],;549233167:549233287,;Vide;512,;Vide;120:
11:42:06.707768;190-0-175-100.gba.solunet.com.ar.4167;184.107.43.74.http:;[S],;1323380563:1323380683,;Vide;512,;Vide;120:
11:42:06.707781;190-0-175-100.gba.solunet.com.ar.4168;184.107.43.74.http:;[S],;858031159:858031279,;Vide;512,;Vide;120:
11:42:06.707794;190-0-175-100.gba.solunet.com.ar.4169;184.107.43.74.http:;[S],;737932974:737933094,;Vide;512,;Vide;120:
11:42:06.707806;190-0-175-100.gba.solunet.com.ar.4170;184.107.43.74.http:;[S],;1352730631:1352730751,;Vide;512,;Vide;120:
11:42:06.707819;190-0-175-100.gba.solunet.com.ar.4171;184.107.43.74.http:;[S],;509435587:509435707,;Vide;512,;Vide;120:
11:42:06.707833;190-0-175-100.gba.solunet.com.ar.4172;184.107.43.74.http:;[S],;139302691:139302811,;Vide;512,;Vide;120:
11:42:06.707846;190-0-175-100.gba.solunet.com.ar.4173;184.107.43.74.http:;[S],;1124914293:1124914413,;Vide;512,;Vide;120:
11:42:06.707859;190-0-175-100.gba.solunet.com.ar.4174;184.107.43.74.http:;[S],;77998045:77998165,;Vide;512,;Vide;120:
11:42:06.707872;190-0-175-100.gba.solunet.com.ar.4175;184.107.43.74.http:;[S],;240802922:240803042,;Vide;512,;Vide;120:
11:42:06.707885;190-0-175-100.gba.solunet.com.ar.4176;184.107.43.74.http:;[S],;1060644362:1060644482,;Vide;512,;Vide;120:
11:42:06.707899;190-0-175-100.gba.solunet.com.ar.4177;184.107.43.74.http:;[S],;151130338:151130458,;Vide;512,;Vide;120:
11:42:06.707912;190-0-175-100.gba.solunet.com.ar.4178;184.107.43.74.http:;[S],;309343165:309343285,;Vide;512,;Vide;120:
11:42:06.707925;190-0-175-100.gba.solunet.com.ar.4179;184.107.43.74.http:;[S],;644012474:644012594,;Vide;512,;Vide;120:
11:42:06.707938;190-0-175-100.gba.solunet.com.ar.4180;184.107.43.74.http:;[S],;1800781345:1800781465,;Vide;512,;Vide;120:
11:42:06.707951;190-0-175-100.gba.solunet.com.ar.4181;184.107.43.74.http:;[S],;194894254:194894374,;Vide;512,;Vide;120:
11:42:06.707964;190-0-175-100.gba.solunet.com.ar.4182;184.107.43.74.http:;[S],;1874235261:1874235381,;Vide;512,;Vide;120:
11:42:06.707978;190-0-175-100.gba.solunet.com.ar.4183;184.107.43.74.http:;[S],;1141551860:1141551980,;Vide;512,;Vide;120:
11:42:06.707991;190-0-175-100.gba.solunet.com.ar.4184;184.107.43.74.http:;[S],;1121911913:1121912033,;Vide;512,;Vide;120:
11:42:06.708004;190-0-175-100.gba.solunet.com.ar.4185;184.107.43.74.http:;[S],;2076636963:2076637083,;Vide;512,;Vide;120:
11:42:06.708017;190-0-175-100.gba.solunet.com.ar.4186;184.107.43.74.http:;[S],;2054061961:2054062081,;Vide;512,;Vide;120:
11:42:06.708030;190-0-175-100.gba.solunet.com.ar.4187;184.107.43.74.http:;[S],;2066269983:2066270103,;Vide;512,;Vide;120:
11:42:06.708043;190-0-175-100.gba.solunet.com.ar.4188;184.107.43.74.http:;[S],;1233588054:1233588174,;Vide;512,;Vide;120:
11:42:06.708056;190-0-175-100.gba.solunet.com.ar.4189;184.107.43.74.http:;[S],;978230605:978230725,;Vide;512,;Vide;120:
11:42:06.708070;190-0-175-100.gba.solunet.com.ar.sieve;184.107.43.74.http:;[S],;1613536480:1613536600,;Vide;512,;Vide;120:
11:42:06.708083;190-0-175-100.gba.solunet.com.ar.4191;184.107.43.74.http:;[S],;1839647290:1839647410,;Vide;512,;Vide;120:
11:42:06.708106;190-0-175-100.gba.solunet.com.ar.4192;184.107.43.74.http:;[S],;711921418:711921538,;Vide;512,;Vide;120:
11:42:06.708119;190-0-175-100.gba.solunet.com.ar.4193;184.107.43.74.http:;[S],;968006934:968007054,;Vide;512,;Vide;120:
11:42:06.708132;190-0-175-100.gba.solunet.com.ar.4194;184.107.43.74.http:;[S],;249472808:249472928,;Vide;512,;Vide;120:
11:42:06.708146;190-0-175-100.gba.solunet.com.ar.4195;184.107.43.74.http:;[S],;736807436:736807556,;Vide;512,;Vide;120:
11:42:06.708159;190-0-175-100.gba.solunet.com.ar.4196;184.107.43.74.http:;[S],;124307853:124307973,;Vide;512,;Vide;120:
11:42:06.708173;190-0-175-100.gba.solunet.com.ar.4197;184.107.43.74.http:;[S],;1108690876:1108690996,;Vide;512,;Vide;120:
11:42:06.708186;190-0-175-100.gba.solunet.com.ar.4198;184.107.43.74.http:;[S],;718369771:718369891,;Vide;512,;Vide;120:
11:42:06.708199;190-0-175-100.gba.solunet.com.ar.4199;184.107.43.74.http:;[S],;1958859346:1958859466,;Vide;512,;Vide;120:
11:42:06.708212;190-0-175-100.gba.solunet.com.ar.4200;184.107.43.74.http:;[S],;1273125279:1273125399,;Vide;512,;Vide;120:
11:42:06.708226;190-0-175-100.gba.solunet.com.ar.4201;184.107.43.74.http:;[S],;13898201:13898321,;Vide;512,;Vide;120:
11:42:06.708238;190-0-175-100.gba.solunet.com.ar.4202;184.107.43.74.http:;[S],;838097348:838097468,;Vide;512,;Vide;120:
11:42:06.708252;190-0-175-100.gba.solunet.com.ar.4203;184.107.43.74.http:;[S],;1737541763:1737541883,;Vide;512,;Vide;120:
11:42:06.708265;190-0-175-100.gba.solunet.com.ar.4204;184.107.43.74.http:;[S],;1689662091:1689662211,;Vide;512,;Vide;120:
11:42:06.708278;190-0-175-100.gba.solunet.com.ar.4205;184.107.43.74.http:;[S],;772456378:772456498,;Vide;512,;Vide;120:
11:42:06.708291;190-0-175-100.gba.solunet.com.ar.4206;184.107.43.74.http:;[S],;1374211193:1374211313,;Vide;512,;Vide;120:
11:42:06.708304;190-0-175-100.gba.solunet.com.ar.4207;184.107.43.74.http:;[S],;260603603:260603723,;Vide;512,;Vide;120:
11:42:06.708317;190-0-175-100.gba.solunet.com.ar.4208;184.107.43.74.http:;[S],;1877731242:1877731362,;Vide;512,;Vide;120:
11:42:06.708330;190-0-175-100.gba.solunet.com.ar.4209;184.107.43.74.http:;[S],;92486333:92486453,;Vide;512,;Vide;120:
11:42:06.708343;190-0-175-100.gba.solunet.com.ar.4210;184.107.43.74.http:;[S],;1991332293:1991332413,;Vide;512,;Vide;120:
11:42:06.708356;190-0-175-100.gba.solunet.com.ar.4211;184.107.43.74.http:;[S],;785115876:785115996,;Vide;512,;Vide;120:
11:42:06.708369;190-0-175-100.gba.solunet.com.ar.4212;184.107.43.74.http:;[S],;963698632:963698752,;Vide;512,;Vide;120:
11:42:06.708382;190-0-175-100.gba.solunet.com.ar.4213;184.107.43.74.http:;[S],;106348526:106348646,;Vide;512,;Vide;120:
11:42:06.708395;190-0-175-100.gba.solunet.com.ar.4214;184.107.43.74.http:;[S],;1502101067:1502101187,;Vide;512,;Vide;120:
11:42:06.708408;190-0-175-100.gba.solunet.com.ar.4215;184.107.43.74.http:;[S],;1977900872:1977900992,;Vide;512,;Vide;120:
11:42:06.708421;190-0-175-100.gba.solunet.com.ar.4216;184.107.43.74.http:;[S],;1462901255:1462901375,;Vide;512,;Vide;120:
11:42:06.708435;190-0-175-100.gba.solunet.com.ar.4217;184.107.43.74.http:;[S],;2011164177:2011164297,;Vide;512,;Vide;120:
11:42:06.708448;190-0-175-100.gba.solunet.com.ar.4218;184.107.43.74.http:;[S],;1393992327:1393992447,;Vide;512,;Vide;120:
11:42:06.708461;190-0-175-100.gba.solunet.com.ar.4219;184.107.43.74.http:;[S],;844973757:844973877,;Vide;512,;Vide;120:
11:42:06.708474;190-0-175-100.gba.solunet.com.ar.4220;184.107.43.74.http:;[S],;1342339074:1342339194,;Vide;512,;Vide;120:
11:42:06.708487;190-0-175-100.gba.solunet.com.ar.4221;184.107.43.74.http:;[S],;204657460:204657580,;Vide;512,;Vide;120:
11:42:06.708500;190-0-175-100.gba.solunet.com.ar.4222;184.107.43.74.http:;[S],;1419059855:1419059975,;Vide;512,;Vide;120:
11:42:06.708513;190-0-175-100.gba.solunet.com.ar.4223;184.107.43.74.http:;[S],;1402500380:1402500500,;Vide;512,;Vide;120:
11:42:06.708526;190-0-175-100.gba.solunet.com.ar.xtell;184.107.43.74.http:;[S],;1122985969:1122986089,;Vide;512,;Vide;120:
11:42:06.708539;190-0-175-100.gba.solunet.com.ar.4225;184.107.43.74.http:;[S],;829989432:829989552,;Vide;512,;Vide;120:
11:42:06.708552;190-0-175-100.gba.solunet.com.ar.4226;184.107.43.74.http:;[S],;1260318203:1260318323,;Vide;512,;Vide;120:
